rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
222,Ball St.,MAC,14-15,94.29801865821094,293,99.55922215781708,107,0.34878967212780165,222,14,15,8,8,8-8,0.4632363577554106,0.4646450148032955,0.45231367384542975,0.4632363577554106,0.4646450148032955,0.45231367384542975,0.8425917686240287,0.78138022503644,101.21886472959498,103.11138211044667,101.21886472959498,103.11138211044667,92.14325508732917,96.99375294957306,93.29946513473124,113.45048101940228,0.09544880487308269,4,0.04420752781237408,969.0,1000.0,1040.5125000000003,0.9312718492089233,0.9610648598647299,0,0.5,-9.122591726793098,191,66,61.51093015669125
223,Radford,BSth,17-12,95.00536436042202,287,100.3251221183327,123,0.34829278800055397,223,17,12,13,5,13-5,0.3376095461269541,0.5992635539733686,0.21999859390055332,0.3376095461269541,0.5992635539733686,0.21999859390055332,0.875452648447576,0.6876311192168255,99.18935420088548,105.59425502227342,99.18935420088548,105.59425502227342,93.35831906931041,99.08163712799335,101.42849001474974,108.80633921712553,0.30842793103932475,3,0.027806429728824522,1304.0,1192.0,1297.5124999999998,1.0049999518309074,0.9186809375632221,0,0.7222222222222222,-7.611356793614463,164,105,67.81930642960204
224,Hampton,MEAC,14-18,95.05542286701335,286,100.48485109576421,127,0.3455203619781149,224,14,18,8,8,8-8,0.3053846776977979,0.4407361002268112,0.18013594592029095,0.3053846776977979,0.4407361002268112,0.18013594592029095,0.9227515266396751,0.8645199849564266,97.63537950717358,106.52417267923155,97.63537950717358,106.52417267923155,93.00171830564692,99.58488240928278,0,0,0,0,-0.13515619954479818,1040.0,953.0,1052.9375,0.9877129459250905,0.9050869591025108,0,0.5,-14.586331833063639,283,346,66.2075619330438
225,UNC Wilmington,CAA,9-22,98.19292071884406,247,104.00763510116195,203,0.3403809211317989,225,9,22,5,13,5-13,0.5754745087905664,0.6088446787741382,0.5678659351910288,0.5754745087905664,0.6088446787741382,0.5678659351910288,0.8172557897780812,0.7900707349837783,104.68497485976668,101.61535661828903,104.68497485976668,101.61535661828903,91.61835406423013,102.41121345948847,90.92426436749662,94.04303452454639,0.404236349142263,2,-0.012233972897114642,1084.0,1258.0,1204.1000000000004,0.9002574536998585,1.0447637239431937,0,0.2777777777777778,-14.449917173185138,279,192,67.87992039983219
226,Rice,CUSA,7-23,96.62559036390542,272,102.37696082036382,166,0.3396379823846986,226,7,23,1,15,1-15,0.5321981844385741,0.4124793529669773,0.6165874399877898,0.5321981844385741,0.4124793529669773,0.6165874399877898,0.8314644778093349,0.8797834458127144,103.58464878733919,102.26546402688214,103.58464878733919,102.26546402688214,96.16513827210753,103.92048171973632,121.92680458671975,126.33750950099594,0.39923231814131155,2,-0.12394366936436546,1000.0,1168.0,1080.5625,0.9254439238822373,1.080918503094453,0,0.0625,-16.273587192583616,304,344,65.70044523793628
227,Maine,AE,18-11,93.6311736094327,299,99.30483339131214,101,0.3370306356118811,227,18,11,11,5,11-5,0.3701240796671512,0.4483595753056206,0.3202077772574376,0.3701240796671512,0.4483595753056206,0.3202077772574376,0.8828696914585457,0.8137619195239645,99.50968131567926,104.64355777184994,99.50968131567926,104.64355777184994,92.66855262996249,96.3465829100552,85.6833507987541,91.62154459543268,0.31635127417450126,3,0.12991870834988484,1016.0,954.0,1045.8,0.9715050678906101,0.9122203098106713,0,0.6875,-6.617275195930945,144,4,64.4392381042309
228,UC Davis,BW,12-18,100.26297833091743,210,106.36134084053091,244,0.33647893880621865,228,12,18,8,8,8-8,0.4377940971708705,0.45258170209723936,0.42252439839419165,0.4377940971708705,0.45258170209723936,0.42252439839419165,0.8872900210162087,0.8680164762897573,100.22191277638005,102.97123959671754,100.22191277638005,102.97123959671754,100.67666072173179,103.73541720433016,0,0,0,0,-0.012919499761749664,1104.0,1099.0,1079.65,1.0225536053350621,1.017922474876117,0,0.5,-13.285976226449781,259,193,66.69467606097973
229,Holy Cross,Pat,9-22,102.8091814407393,168,109.11933965056822,289,0.335140472196776,229,9,22,5,9,5-9,0.4050131237668259,0.5034745319612592,0.3002818721518007,0.4050131237668259,0.5034745319612592,0.3002818721518007,0.8826757861058742,0.8211458927088572,100.94522917064813,104.83882372765213,100.94522917064813,104.83882372765213,104.15115030019275,110.18490026858703,99.96471476741738,108.00609440993668,0.2911594783567403,2,-0.161975094176868,995.0,972.0,921.5625,1.079688029840624,1.0547304170905392,0,0.35714285714285715,-17.133261339441386,316,347,65.13980041962515
230,Youngstown St.,Horz,6-22,99.35564287304895,224,105.55820167033181,233,0.33261039603710213,230,6,22,2,16,2-16,0.551454322321022,0.46939624441880134,0.584717774279047,0.551454322321022,0.46939624441880134,0.584717774279047,0.8055581523342744,0.804353008814211,103.94023932220884,101.49696133626128,103.94023932220884,101.49696133626128,98.01647256331694,105.21030914858528,101.78852953405533,106.0552309422549,0.38409100200956614,4,-0.1102234216608298,1171.0,1317.0,1215.0249999999999,0.9637661776506657,1.0839283142322176,0,0.1111111111111111,-15.005925828364756,289,342,66.9057491429256
231,Bucknell,Pat,14-17,98.81117778375861,236,105.08317952573952,227,0.3301012579816865,231,14,17,9,5,9-5,0.35487931700464936,0.4074905200546308,0.3009894544625899,0.35487931700464936,0.4074905200546308,0.3009894544625899,0.9017081245244841,0.8596081187063442,100.06762179052899,106.38779690127326,100.06762179052899,106.38779690127326,99.82815774742208,103.57134007951676,93.48257322681702,110.92410480059633,0.12267717743843985,1,-0.05489698357840461,951.0,916.0,915.8125,1.0384221661093291,1.0002047362314885,0,0.6428571428571429,-12.893515847782782,254,295,64.19971275820949
232,Air Force,MWC,8-21,98.70084303179974,237,105.09136389494766,228,0.3270691215216982,232,8,21,1,15,1-15,0.5771415932562324,0.4092540317048634,0.6917348876748618,0.5771415932562324,0.4092540317048634,0.6917348876748618,0.7658312504850862,0.8492810601201858,104.32635915251983,100.53643122307301,104.32635915251983,100.53643122307301,95.1205898461638,107.18957052390172,105.64636637758355,110.75496146339583,0.36747537414621856,8,-0.05278993791220932,802.0,1049.0,907.5124999999998,0.8837343838239144,1.1559069434305316,0,0.0625,-12.489634678390123,247,290,56.838454839440736
233,Northern Arizona,BSky,12-14,98.61455652493835,239,105.17216682023155,230,0.32292372166903266,233,12,14,8,8,8-8,0.45329039519625736,0.5266559509948032,0.3971829639809122,0.45329039519625736,0.5266559509948032,0.3971829639809122,0.8592269758776905,0.7846352132902675,102.9950649289665,104.86340833973743,102.9950649289665,104.86340833973743,98.89286836876326,104.60031080098953,91.9069704215384,121.37984697110929,0.039214604437360766,2,0.0675751064147031,1109.0,1160.0,1092.425,1.0151726663157654,1.0618577934411975,0,0.5,-9.136547694305639,192,38,66.23811955343194
234,Winthrop,BSth,17-14,90.94753922620382,322,97.04327176297517,68,0.3216820465425262,234,17,14,12,6,12-6,0.3539894792225635,0.6142984217370334,0.222904153512134,0.3539894792225635,0.6142984217370334,0.222904153512134,0.8890221264592394,0.7390874175787447,98.96242804835111,105.60537738448203,98.96242804835111,105.60537738448203,90.54158549266727,94.95396798271024,94.46878283058982,108.39048726335139,0.17066590184850827,2,0.04205816548853569,1174.0,1071.0,1212.5,0.9682474226804124,0.883298969072165,0,0.6666666666666666,-8.536083088240796,182,71,63.74137928357791
235,Lafayette,Pat,19-13,103.88016427146232,152,110.881474811784,315,0.32080507135032604,235,19,13,8,6,8-6,0.29959243455251283,0.2896546095973499,0.30229576213734805,0.29959243455251283,0.2896546095973499,0.30229576213734805,0.9245292929780723,0.9048457555812017,97.7059427915507,106.1978170026974,97.7059427915507,106.1978170026974,102.40159467235277,109.75100473150896,111.26489272157743,122.13889806643891,0.25496233303917987,1,0.03804106035260835,1029.0,1018.0,973.7249999999999,1.0567665408611262,1.045469716809161,0,0.5714285714285714,-9.730653151493357,204,76,66.58533462416415
236,Northern Illinois,MAC,10-20,98.165881434339,248,104.84972873839138,221,0.31918956516066466,236,10,20,6,10,6-10,0.4723178359234112,0.4895264065869715,0.4562342883900763,0.4723178359234112,0.4895264065869715,0.4562342883900763,0.8390293253468993,0.7771036871962432,101.22491677498594,102.70540742190263,101.22491677498594,102.70540742190263,99.3421726999604,106.52482933110481,100.7605541534961,106.47220808979847,0.34658689383532515,4,-0.06255313361197534,1120.0,1186.0,1125.5874999999999,0.9950359256832544,1.0536719713038747,0,0.375,-13.742504650421592,269,305,69.71216633009428
237,Illinois Chicago,Horz,7-22,97.1729881151507,261,103.89250689582002,198,0.3167093050942715,237,7,22,3,15,3-15,0.5788493027730258,0.5535274500508987,0.5864558227351552,0.5788493027730258,0.5535274500508987,0.5864558227351552,0.8027435606103844,0.797459336761659,104.66611056673038,101.16419534713916,104.66611056673038,101.16419534713916,93.69546891984577,102.3617834854578,113.46376871971196,126.52323949655857,0.22220925345738304,3,-0.03899092802245266,1116.0,1293.0,1219.275,0.9152980254659531,1.0604662606877038,0,0.16666666666666666,-14.559395334457115,282,255,67.23127233869974
238,Arkansas Pine Bluff,SWAC,17-16,91.83439345574988,315,98.21779230405369,85,0.3158724802792771,238,17,16,13,4,13-4,0.40314503048366584,0.8337312294559965,0.13663596358936053,0.40314503048366584,0.8337312294559965,0.13663596358936053,0.7966469476181351,0.5068509727003243,98.37087628405696,102.98362608895734,98.37087628405696,102.98362608895734,89.88809246206563,98.79397381265761,99.43157311020381,100.90174573177994,0.45790200741169573,7,0.02931855965276292,1161.0,1028.0,1200.7,0.9669359540268176,0.8561672357791288,0,0.7647058823529411,-7.928104320039819,172,101,65.36038925807668
239,Santa Clara,WCC,8-21,97.07513474682989,265,103.91117458339053,200,0.31376225837329674,239,8,21,2,11,2-11,0.5439962213085124,0.5143548682642944,0.5847013006047974,0.5439962213085124,0.5143548682642944,0.5847013006047974,0.8249345601304754,0.8495331747379196,104.05664932303445,101.85514708160446,104.05664932303445,101.85514708160446,93.50488261955701,101.74060156579075,111.8724125880647,117.18522585128775,0.36968631608110536,4,-0.05112202875843308,795.0,915.0,858.1125,0.9264519512301709,1.066293755189442,0,0.15384615384615385,-14.360096996669881,278,286,66.08384841612151
240,Wyoming,MWC,8-21,97.53386072556609,258,104.42359865669943,210,0.3132551138030452,240,8,21,3,13,3-13,0.5835726412851545,0.45846561812086284,0.6934343786434066,0.5835726412851545,0.45846561812086284,0.6934343786434066,0.7724395805086045,0.8457586154054663,105.25678061778473,100.75965894851329,105.25678061778473,100.75965894851329,99.2647350547664,104.85310237236367,97.69245059166799,103.58560979603135,0.3376906419058732,8,-0.03184048915430815,1030.0,1205.0,1093.7624999999998,0.9417035233883043,1.1017016948377734,0,0.1875,-12.77040028759635,251,242,70.0448933507326
241,Furman,SC,11-17,97.58865067436206,257,104.51738377929988,214,0.3124241609952462,241,11,17,7,11,7-11,0.4127174817569683,0.376941070854027,0.432864817017744,0.4127174817569683,0.376941070854027,0.432864817017744,0.8804057949651458,0.8490974973417913,100.47460358537373,104.29509922226082,100.47460358537373,104.29509922226082,96.16464636008762,101.05953141048487,78.86005349697575,89.2959376937229,0.193218114022255,1,-0.03957907981307396,1211.0,1227.0,1226.6375,0.9872517349257625,1.0002955233310575,0,0.3888888888888889,-12.525374185207003,248,257,67.30097658117992
242,UC Riverside,BW,10-17,97.89033875390254,251,104.85418864372375,222,0.3121015252683411,242,10,17,5,11,5-11,0.4461521030670277,0.47615930176254884,0.42552215396385684,0.4461521030670277,0.47615930176254884,0.42552215396385684,0.8614039142415303,0.8065345637838122,101.41377848328574,103.4403333743818,101.41377848328574,103.4403333743818,97.21389985572401,105.60121183677384,98.23239428176713,101.25458089009325,0.41375302379860474,3,-0.02834533594160804,981.0,1036.0,997.3499999999998,0.9836065573770494,1.0387526946407983,0,0.3125,-12.070903432812667,242,235,61.0587914076321
243,Towson,CAA,10-21,103.56361310848001,158,110.93621125528347,318,0.3119867937815046,243,10,21,6,12,6-12,0.5083978793652737,0.456935698671546,0.5288648730487497,0.5083978793652737,0.456935698671546,0.5288648730487497,0.8406356719845494,0.8683943591317277,102.12179771366019,101.53641557575638,102.12179771366019,101.53641557575638,100.83621898776413,110.96953635591002,107.4241757529515,113.70091337859368,0.3423045742655301,4,-0.023058754353663058,1186.0,1370.0,1211.6874999999998,0.9788002269562079,1.130654562335586,0,0.3333333333333333,-14.514256384007762,281,226,67.41008479400307
244,Hawaii,WAC,9-20,100.67260032844537,201,107.8468936585212,270,0.31181506248694874,244,9,20,3,13,3-13,0.5303477253316499,0.42881931443274574,0.6128395591870095,0.5303477253316499,0.42881931443274574,0.6128395591870095,0.836972314120292,0.880322147588569,105.29609874024837,104.08793027719317,105.29609874024837,104.08793027719317,95.7746604589776,103.7145925330503,122.76081610572984,140.0479155641804,0.18018604730369808,4,-0.04411780313733471,994.0,1154.0,1050.575,0.9461485377055422,1.0984460890464744,0,0.1875,-13.735243108031117,267,270,64.54432434813232
245,Samford,SC,8-20,101.25071448886187,191,108.51568350235266,280,0.3106907626945378,245,8,20,5,13,5-13,0.49676854365347556,0.6171758448138265,0.4398632231213808,0.49676854365347556,0.6171758448138265,0.4398632231213808,0.8405893896342483,0.7143173322477804,102.76271367121906,102.91839301541287,102.76271367121906,102.91839301541287,98.87670788949124,108.36099326299276,103.52033026233936,106.54405489799586,0.41797513990463664,2,-0.06490623912995991,1043.0,1137.0,1041.3875,1.0015484149752134,1.0918126057783486,0,0.2777777777777778,-14.120118423161156,274,307,55.83890920794487
246,Cal St. Northridge,BW,11-21,96.85640293407747,268,103.87361369861085,197,0.30909104303297186,246,11,21,6,10,6-10,0.47719838280453736,0.5404603118227144,0.42589292244395704,0.47719838280453736,0.5404603118227144,0.42589292244395704,0.8556754773767038,0.803553752606102,102.58152037313283,103.18188142486846,102.58152037313283,103.18188142486846,93.83151621189789,98.63770289162596,96.07577670856253,99.87551011705858,0.3902994085096928,2,-0.01883394314824255,1095.0,1113.0,1140.4875,0.960115739979614,0.9758984644724296,0,0.375,-14.932745550496367,287,217,70.53803450107472
247,Chattanooga,SC,13-18,97.3685716262809,260,104.67419712129501,219,0.30321911474557645,247,13,18,6,12,6-12,0.44626556462081785,0.4719614940305723,0.4365679182153108,0.44626556462081785,0.4719614940305723,0.4365679182153108,0.8613949561760075,0.7998849178579269,102.55148403489015,104.62173889232871,102.55148403489015,104.62173889232871,95.94611879387698,104.11532158988032,103.03057785707556,117.9386305519374,0.17449578046693365,4,0.015973191561598377,1217.0,1314.0,1249.8874999999998,0.9736876318868699,1.0512946165154866,0,0.3333333333333333,-12.373251478413554,245,128,69.00063377601776
248,UNC Greensboro,SC,8-23,97.16521339361094,263,104.5775886336628,215,0.30039032309933117,248,8,23,6,12,6-12,0.5416785494032642,0.710715817456543,0.44288626117713364,0.5416785494032642,0.710715817456543,0.44288626117713364,0.8131399364692452,0.6773032126952171,103.7850007981273,101.28707528688344,103.7850007981273,101.28707528688344,96.53544914072756,100.98564249326411,117.33105142164757,126.05780625032277,0.3046984275944436,5,-0.05520120483573221,1179.0,1208.0,1201.7875000000001,0.9810386611609788,1.0051693831064143,0,0.3333333333333333,-15.563164064937581,296,296,66.70428237620195
249,Jackson St.,SWAC,18-13,95.30656928636918,283,103.0653582577801,183,0.2890416999309275,249,18,13,17,1,17-1,0.3215533477547886,0.5974474588788318,0.13543499227461808,0.3215533477547886,0.5974474588788318,0.13543499227461808,0.8717303808426402,0.7267146329641186,95.84948466502505,105.14126128451919,95.84948466502505,105.14126128451919,95.10217148265261,98.57968854676594,100.34682270046477,106.50356141107392,0.33519548327568877,4,0.032498056774144635,1178.0,1042.0,1193.95,0.9866409816156455,0.8727333640437204,0,0.9444444444444444,-7.708853976226373,166,88,64.44014391691641
250,Tennessee Tech,OVC,13-17,104.30808921576325,147,112.99550133589953,336,0.28496002536445947,250,13,17,8,10,8-10,0.45175824748207555,0.5424533417097075,0.38682485131792976,0.45175824748207555,0.5424533417097075,0.38682485131792976,0.8416300514387979,0.7393925120698521,102.62552814566844,104.18900189836958,102.62552814566844,104.18900189836958,106.5508362553278,114.437337447018,97.98188485119617,110.4771337391485,0.2009610721008135,4,0.05446820297631716,1349.0,1401.0,1237.0375,1.090508573911462,1.1325444863231713,0,0.4444444444444444,-10.95852642825144,224,53,66.73188190155356
